pclass,survived,name,last_name,sex,age,sibsp,has_sibsp,parch,has_parch,ticket,fare,fare_group,cabin,embarked,boat,body,dest
1,1,"Minahan, Miss. Daisy E",525,1,33,1,1,0,0,19928,90.0,3,C78,Q,14,,"Green Bay, WI"
1,1,"Minahan, Mrs. William Edward (Lillian E Thorpe)",525,1,37,1,1,0,0,19928,90.0,3,C78,Q,14,,"Fond du Lac, WI"
1,1,"Mock, Mr. Philipp Edmund",531,0,30,1,1,0,0,13236,57.75,2,C78,C,11,,"New York, NY"
1,0,"Molson, Mr. Harry Markland",534,0,55,0,0,0,0,113787,30.5,1,C30,S,,,"Montreal, PQ"
1,0,"Moore, Mr. Clarence Bloomfield",537,0,47,0,0,0,0,113796,42.4,2,,S,,,"Washington, DC"
1,0,"Natsch, Mr. Charles H",560,0,37,0,0,1,1,PC 17596,29.7,1,C118,C,,,"Brooklyn, NY"
1,1,"Newell, Miss. Madeleine",565,1,31,1,1,0,0,35273,113.275,3,D36,C,6,,"Lexington, MA"
1,1,"Newell, Miss. Marjorie",565,1,23,1,1,0,0,35273,113.275,3,D36,C,6,,"Lexington, MA"
1,0,"Newell, Mr. Arthur Webster",565,0,58,0,0,2,1,35273,113.275,3,D48,C,,122,"Lexington, MA"
1,1,"Newsom, Miss. Helen Monypeny",566,1,19,0,0,2,1,11752,26.2833,1,D47,S,5,,"New York, NY"
1,0,"Nicholson, Mr. Arthur Ernest",568,0,64,0,0,0,0,693,26.0,1,,S,,263,"Isle of Wight, England"
1,1,"Oliva y Ocana, Dona. Fermina",593,1,39,0,0,0,0,PC 17758,108.9,3,C105,C,8,,
1,1,"Omont, Mr. Alfred Fernand",597,0,,0,0,0,0,F.C. 12998,25.7417,1,,C,7,,"Paris, France"
1,1,"Ostby, Miss. Helene Ragnhild",601,1,22,0,0,1,1,113509,61.9792,2,B36,C,5,,"Providence, RI"
1,0,"Ostby, Mr. Engelhart Cornelius",601,0,65,0,0,1,1,113509,61.9792,2,B30,C,,234,"Providence, RI"
1,0,"Ovies y Rodriguez, Mr. Servando",603,0,28.5,0,0,0,0,PC 17562,27.7208,1,D43,C,,189,"?Havana, Cuba"
1,0,"Parr, Mr. William Henry Marsh",612,0,,0,0,0,0,112052,0.0,1,,S,,,Belfast
1,0,"Partner, Mr. Austen",614,0,45.5,0,0,0,0,113043,28.5,1,C124,S,,166,"Surbiton Hill, Surrey"
1,0,"Payne, Mr. Vivian Ponsonby",619,0,23,0,0,0,0,12749,93.5,3,B24,S,,,"Montreal, PQ"
1,0,"Pears, Mr. Thomas Clinton",622,0,29,1,1,0,0,113776,66.6,2,C2,S,,,"Isleworth, England"
1,1,"Pears, Mrs. Thomas (Edith Wearne)",622,1,22,1,1,0,0,113776,66.6,2,C2,S,8,,"Isleworth, England"
1,0,"Penasco y Castellana, Mr. Victor de Satode",627,0,18,1,1,0,0,PC 17758,108.9,3,C65,C,,,"Madrid, Spain"
1,1,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",627,1,17,1,1,0,0,PC 17758,108.9,3,C65,C,8,,"Madrid, Spain"
1,1,"Perreault, Miss. Anne",631,1,30,0,0,0,0,12749,93.5,3,B73,S,3,,
1,1,"Peuchen, Major. Arthur Godfrey",641,0,52,0,0,0,0,113786,30.5,1,C104,S,6,,"Toronto, ON"
1,0,"Porter, Mr. Walter Chamberlain",649,0,47,0,0,0,0,110465,52.0,2,C110,S,,207,"Worcester, MA"
1,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",650,1,56,0,0,1,1,11767,83.1583,2,C50,C,7,,"Mt Airy, Philadelphia, PA"
1,0,"Reuchlin, Jonkheer. John George",660,0,38,0,0,0,0,19972,0.0,1,,S,,,"Rotterdam, Netherlands"
1,1,"Rheims, Mr. George Alexander Lucien",663,0,,0,0,0,0,PC 17607,39.6,2,,S,A,,"Paris / New York, NY"
1,0,"Ringhini, Mr. Sante",669,0,22,0,0,0,0,PC 17760,135.6333,3,,C,,232,
1,0,"Robbins, Mr. Victor",673,0,,0,0,0,0,PC 17757,227.525,4,,C,,,
1,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",674,1,43,0,0,1,1,24160,211.3375,4,B3,S,2,,"St Louis, MO"
1,0,"Roebling, Mr. Washington Augustus II",676,0,31,0,0,0,0,PC 17590,50.4958,2,A24,S,,,"Trenton, NJ"
1,1,"Romaine, Mr. Charles Hallace (""Mr C Rolmane"")",678,0,45,0,0,0,0,111428,26.55,1,,S,9,,"New York, NY"
1,0,"Rood, Mr. Hugh Roscoe",680,0,,0,0,0,0,113767,50.0,2,A32,S,,,"Seattle, WA"
1,1,"Rosenbaum, Miss. Edith Louise",682,1,33,0,0,0,0,PC 17613,27.7208,1,A11,C,11,,"Paris, France"
1,0,"Rosenshine, Mr. George (""Mr George Thorne"")",683,0,46,0,0,0,0,PC 17585,79.2,2,,C,,16,"New York, NY"
1,0,"Ross, Mr. John Hugo",684,0,36,0,0,0,0,13049,40.125,2,A10,C,,,"Winnipeg, MB"
1,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",686,1,33,0,0,0,0,110152,86.5,3,B77,S,8,,"London Vancouver, BC"
1,0,"Rothschild, Mr. Martin",687,0,55,1,1,0,0,PC 17603,59.4,2,,C,,,"New York, NY"
1,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",687,1,54,1,1,0,0,PC 17603,59.4,2,,C,6,,"New York, NY"
1,0,"Rowe, Mr. Alfred G",689,0,33,0,0,0,0,113790,26.55,1,,S,,109,London
1,1,"Ryerson, Master. John Borie",693,0,13,2,1,2,1,PC 17608,262.375,4,B57 B59 B63 B66,C,4,,"Haverford, PA / Cooperstown, NY"
1,1,"Ryerson, Miss. Emily Borie",693,1,18,2,1,2,1,PC 17608,262.375,4,B57 B59 B63 B66,C,4,,"Haverford, PA / Cooperstown, NY"
1,1,"Ryerson, Miss. Susan Parker ""Suzette""",693,1,21,2,1,2,1,PC 17608,262.375,4,B57 B59 B63 B66,C,4,,"Haverford, PA / Cooperstown, NY"
1,0,"Ryerson, Mr. Arthur Larned",693,0,61,1,1,3,1,PC 17608,262.375,4,B57 B59 B63 B66,C,,,"Haverford, PA / Cooperstown, NY"
1,1,"Ryerson, Mrs. Arthur Larned (Emily Maria Borie)",693,1,48,1,1,3,1,PC 17608,262.375,4,B57 B59 B63 B66,C,4,,"Haverford, PA / Cooperstown, NY"
1,1,"Saalfeld, Mr. Adolphe",696,0,,0,0,0,0,19988,30.5,1,C106,S,3,,"Manchester, England"
1,1,"Sagesser, Mlle. Emma",701,1,24,0,0,0,0,PC 17477,69.3,2,B35,C,9,,
1,1,"Salomon, Mr. Abraham L",704,0,,0,0,0,0,111163,26.0,1,,S,1,,"New York, NY"
1,1,"Schabert, Mrs. Paul (Emma Mock)",712,1,35,1,1,0,0,13236,57.75,2,C28,C,11,,"New York, NY"
1,1,"Serepeca, Miss. Augusta",716,1,30,0,0,0,0,113798,31.0,1,,C,4,,
1,1,"Seward, Mr. Frederic Kimber",717,0,34,0,0,0,0,113794,26.55,1,,S,7,,"New York, NY"
1,1,"Shutes, Miss. Elizabeth W",725,1,40,0,0,0,0,PC 17582,153.4625,4,C125,S,3,,"New York, NY / Greenwich CT"
1,1,"Silverthorne, Mr. Spencer Victor",727,0,35,0,0,0,0,PC 17475,26.2875,1,E24,S,5,,"St Louis, MO"
1,0,"Silvey, Mr. William Baird",728,0,50,1,1,0,0,13507,55.9,2,E44,S,,,"Duluth, MN"
1,1,"Silvey, Mrs. William Baird (Alice Munger)",728,1,39,1,1,0,0,13507,55.9,2,E44,S,11,,"Duluth, MN"
1,1,"Simonius-Blumer, Col. Oberst Alfons",730,0,56,0,0,0,0,13213,35.5,2,A26,C,3,,"Basel, Switzerland"
1,1,"Sloper, Mr. William Thompson",744,0,28,0,0,0,0,113788,35.5,2,A6,S,7,,"New Britain, CT"
1,0,"Smart, Mr. John Montgomery",745,0,56,0,0,0,0,113792,26.55,1,,S,,,"New York, NY"
1,0,"Smith, Mr. James Clinch",747,0,56,0,0,0,0,17764,30.6958,1,A7,C,,,"St James, Long Island, NY"
1,0,"Smith, Mr. Lucien Philip",747,0,24,1,1,0,0,13695,60.0,2,C31,S,,,"Huntington, WV"
1,0,"Smith, Mr. Richard William",747,0,,0,0,0,0,113056,26.0,1,A19,S,,,"Streatham, Surrey"
1,1,"Smith, Mrs. Lucien Philip (Mary Eloise Hughes)",747,1,18,1,1,0,0,13695,60.0,2,C31,S,6,,"Huntington, WV"
1,1,"Snyder, Mr. John Pillsbury",749,0,24,1,1,0,0,21228,82.2667,2,B45,S,7,,"Minneapolis, MN"
1,1,"Snyder, Mrs. John Pillsbury (Nelle Stevenson)",749,1,23,1,1,0,0,21228,82.2667,2,B45,S,7,,"Minneapolis, MN"
1,1,"Spedden, Master. Robert Douglas",754,0,6,0,0,2,1,16966,134.5,3,E34,C,3,,"Tuxedo Park, NY"
1,1,"Spedden, Mr. Frederic Oakley",754,0,45,1,1,1,1,16966,134.5,3,E34,C,3,,"Tuxedo Park, NY"
1,1,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",754,1,40,1,1,1,1,16966,134.5,3,E34,C,3,,"Tuxedo Park, NY"
1,0,"Spencer, Mr. William Augustus",755,0,57,1,1,0,0,PC 17569,146.5208,4,B78,C,,,"Paris, France"
1,1,"Spencer, Mrs. William Augustus (Marie Eugenie)",755,1,,1,1,0,0,PC 17569,146.5208,4,B78,C,6,,"Paris, France"
1,1,"Stahelin-Maeglin, Dr. Max",757,0,32,0,0,0,0,13214,30.5,1,B50,C,3,,"Basel, Switzerland"
1,0,"Stead, Mr. William Thomas",762,0,62,0,0,0,0,113514,26.55,1,C87,S,,,"Wimbledon Park, London / Hayling Island, Hants"
1,1,"Stengel, Mr. Charles Emil Henry",763,0,54,1,1,0,0,11778,55.4417,2,C116,C,1,,"Newark, NJ"
1,1,"Stengel, Mrs. Charles Emil Henry (Annie May Morris)",763,1,43,1,1,0,0,11778,55.4417,2,C116,C,5,,"Newark, NJ"
1,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",764,1,52,1,1,0,0,36947,78.2667,2,D20,C,4,,"Haverford, PA"
1,0,"Stewart, Mr. Albert A",765,0,,0,0,0,0,PC 17605,27.7208,1,,C,,,"Gallipolis, Ohio / ? Paris / New York"
1,1,"Stone, Mrs. George Nelson (Martha Evelyn)",767,1,62,0,0,0,0,113572,80.0,2,B28,,6,,"Cincinatti, OH"
1,0,"Straus, Mr. Isidor",772,0,67,1,1,0,0,PC 17483,221.7792,4,C55 C57,S,,96,"New York, NY"
1,0,"Straus, Mrs. Isidor (Rosalie Ida Blun)",772,1,63,1,1,0,0,PC 17483,221.7792,4,C55 C57,S,,,"New York, NY"
1,0,"Sutton, Mr. Frederick",778,0,61,0,0,0,0,36963,32.3208,1,D50,S,,46,"Haddenfield, NJ"
1,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",782,1,48,0,0,0,0,17466,25.9292,1,D17,S,8,,"Brooklyn, NY"
1,1,"Taussig, Miss. Ruth",783,1,18,0,0,2,1,110413,79.65,2,E68,S,8,,"New York, NY"
1,0,"Taussig, Mr. Emil",783,0,52,1,1,1,1,110413,79.65,2,E67,S,,,"New York, NY"
1,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",783,1,39,1,1,1,1,110413,79.65,2,E67,S,8,,"New York, NY"
1,1,"Taylor, Mr. Elmer Zebley",784,0,48,1,1,0,0,19996,52.0,2,C126,S,5 7,,"London / East Orange, NJ"
1,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",784,1,,1,1,0,0,19996,52.0,2,C126,S,5 7,,"London / East Orange, NJ"
1,0,"Thayer, Mr. John Borland",786,0,49,1,1,1,1,17421,110.8833,3,C68,C,,,"Haverford, PA"
1,1,"Thayer, Mr. John Borland Jr",786,0,17,0,0,2,1,17421,110.8833,3,C70,C,B,,"Haverford, PA"
1,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",786,1,39,1,1,1,1,17421,110.8833,3,C68,C,4,,"Haverford, PA"
1,1,"Thorne, Mrs. Gertrude Maybelle",790,1,,0,0,0,0,PC 17585,79.2,2,,C,D,,"New York, NY"
1,1,"Tucker, Mr. Gilbert Milligan Jr",805,0,31,0,0,0,0,2543,28.5375,1,C53,C,7,,"Albany, NY"
1,0,"Uruchurtu, Don. Manuel E",810,0,40,0,0,0,0,PC 17601,27.7208,1,,C,,,"Mexico City, Mexico"
1,0,"Van der hoef, Mr. Wyckoff",812,0,61,0,0,0,0,111240,33.5,2,B19,S,,245,"Brooklyn, NY"
1,0,"Walker, Mr. William Anderson",825,0,47,0,0,0,0,36967,34.0208,2,D46,S,,,"East Orange, NJ"
1,1,"Ward, Miss. Anna",826,1,35,0,0,0,0,PC 17755,512.3292,4,,C,3,,
1,0,"Warren, Mr. Frank Manley",828,0,64,1,1,0,0,110813,75.25,2,D37,C,,,"Portland, OR"
1,1,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",828,1,60,1,1,0,0,110813,75.25,2,D37,C,5,,"Portland, OR"
1,0,"Weir, Col. John",832,0,60,0,0,0,0,113800,26.55,1,,S,,,"England Salt Lake City, Utah"
1,0,"White, Mr. Percival Wayland",840,0,54,0,0,1,1,35281,77.2875,2,D26,S,,,"Brunswick, ME"
1,0,"White, Mr. Richard Frasar",840,0,21,0,0,1,1,35281,77.2875,2,D26,S,,169,"Brunswick, ME"
1,1,"White, Mrs. John Stuart (Ella Holmes)",840,1,55,0,0,0,0,PC 17760,135.6333,3,C32,C,8,,"New York, NY / Briarcliff Manor NY"
1,1,"Wick, Miss. Mary Natalie",841,1,31,0,0,2,1,36928,164.8667,4,C7,S,8,,"Youngstown, OH"
1,0,"Wick, Mr. George Dennick",841,0,57,1,1,1,1,36928,164.8667,4,,S,,,"Youngstown, OH"
1,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",841,1,45,1,1,1,1,36928,164.8667,4,,S,8,,"Youngstown, OH"
1,0,"Widener, Mr. George Dunton",843,0,50,1,1,1,1,113503,211.5,4,C80,C,,,"Elkins Park, PA"
1,0,"Widener, Mr. Harry Elkins",843,0,27,0,0,2,1,113503,211.5,4,C82,C,,,"Elkins Park, PA"
1,1,"Widener, Mrs. George Dunton (Eleanor Elkins)",843,1,50,1,1,1,1,113503,211.5,4,C80,C,4,,"Elkins Park, PA"
1,1,"Willard, Miss. Constance",847,1,21,0,0,0,0,113795,26.55,1,,S,8 10,,"Duluth, MN"
1,0,"Williams, Mr. Charles Duane",850,0,51,0,0,1,1,PC 17597,61.3792,2,,C,,,"Geneva, Switzerland / Radnor, PA"
1,1,"Williams, Mr. Richard Norris II",850,0,21,0,0,1,1,PC 17597,61.3792,2,,C,A,,"Geneva, Switzerland / Radnor, PA"
1,0,"Williams-Lambert, Mr. Fletcher Fellows",851,0,,0,0,0,0,113510,35.0,2,C128,S,,,"London, England"
1,1,"Wilson, Miss. Helen Alice",852,1,31,0,0,0,0,16966,134.5,3,E39 E41,C,3,,
1,1,"Woolner, Mr. Hugh",857,0,,0,0,0,0,19947,35.5,2,C52,S,D,,"London, England"
1,0,"Wright, Mr. George",858,0,62,0,0,0,0,113807,26.55,1,,S,,,"Halifax, NS"
1,1,"Young, Miss. Marie Grice",860,1,36,0,0,0,0,PC 17760,135.6333,3,C32,C,8,,"New York, NY / Washington, DC"
2,0,"Abelson, Mr. Samuel",3,0,30,1,1,0,0,P/PP 3381,24.0,1,,C,,,"Russia New York, NY"
2,1,"Abelson, Mrs. Samuel (Hannah Wizosky)",3,1,28,1,1,0,0,P/PP 3381,24.0,1,,C,10,,"Russia New York, NY"
2,0,"Aldworth, Mr. Charles Augustus",11,0,30,0,0,0,0,248744,13.0,1,,S,,,"Bryn Mawr, PA, USA"
2,0,"Andrew, Mr. Edgardo Samuel",23,0,18,0,0,0,0,231945,11.5,1,,S,,,"Buenos Aires, Argentina / New Jersey, NJ"
2,0,"Andrew, Mr. Frank Thomas",23,0,25,0,0,0,0,C.A. 34050,10.5,1,,S,,,"Cornwall, England Houghton, MI"
2,0,"Angle, Mr. William A",26,0,34,1,1,0,0,226875,26.0,1,,S,,,"Warwick, England"
2,1,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",26,1,36,1,1,0,0,226875,26.0,1,,S,11,,"Warwick, England"
2,0,"Ashby, Mr. John",31,0,57,0,0,0,0,244346,13.0,1,,S,,,"West Hoboken, NJ"
2,0,"Bailey, Mr. Percy Andrew",47,0,18,0,0,0,0,29108,11.5,1,,S,,,"Penzance, Cornwall / Akron, OH"
2,0,"Baimbrigge, Mr. Charles Robert",48,0,23,0,0,0,0,C.A. 31030,10.5,1,,S,,,Guernsey
2,1,"Ball, Mrs. (Ada E Hall)",50,1,36,0,0,0,0,28551,13.0,1,D,S,10,,"Bristol, Avon / Jacksonville, FL"
2,0,"Banfield, Mr. Frederick James",51,0,28,0,0,0,0,C.A./SOTON 34068,10.5,1,,S,,,"Plymouth, Dorset / Houghton, MI"
2,0,"Bateman, Rev. Robert James",58,0,51,0,0,0,0,S.O.P. 1166,12.525,1,,S,,174,"Jacksonville, FL"
2,1,"Beane, Mr. Edward",62,0,32,1,1,0,0,2908,26.0,1,,S,13,,"Norwich / New York, NY"
2,1,"Beane, Mrs. Edward (Ethel Clarke)",62,1,19,1,1,0,0,2908,26.0,1,,S,13,,"Norwich / New York, NY"
2,0,"Beauchamp, Mr. Henry James",64,0,28,0,0,0,0,244358,26.0,1,,S,,,England
2,1,"Becker, Master. Richard F",66,0,1,2,1,1,1,230136,39.0,2,F4,S,11,,"Guntur, India / Benton Harbour, MI"
2,1,"Becker, Miss. Marion Louise",66,1,4,2,1,1,1,230136,39.0,2,F4,S,11,,"Guntur, India / Benton Harbour, MI"
2,1,"Becker, Miss. Ruth Elizabeth",66,1,12,2,1,1,1,230136,39.0,2,F4,S,13,,"Guntur, India / Benton Harbour, MI"
2,1,"Becker, Mrs. Allen Oliver (Nellie E Baumgardner)",66,1,36,0,0,3,1,230136,39.0,2,F4,S,11,,"Guntur, India / Benton Harbour, MI"
2,1,"Beesley, Mr. Lawrence",68,0,34,0,0,0,0,248698,13.0,1,D56,S,13,,London
2,1,"Bentham, Miss. Lilian W",71,1,19,0,0,0,0,28404,13.0,1,,S,12,,"Rochester, NY"
2,0,"Berriman, Mr. William John",73,0,23,0,0,0,0,28425,13.0,1,,S,,,"St Ives, Cornwall / Calumet, MI"
2,0,"Botsford, Mr. William Hull",89,0,26,0,0,0,0,237670,13.0,1,,S,,,"Elmira, NY / Orange, NJ"
2,0,"Bowenur, Mr. Solomon",93,0,42,0,0,0,0,211535,13.0,1,,S,,,London
2,0,"Bracken, Mr. James H",95,0,27,0,0,0,0,220367,13.0,1,,S,,,"Lake Arthur, Chavez County, NM"
2,1,"Brown, Miss. Amelia ""Mildred""",104,1,24,0,0,0,0,248733,13.0,1,F33,S,11,,"London / Montreal, PQ"
2,1,"Brown, Miss. Edith Eileen",104,1,15,0,0,2,1,29750,39.0,2,,S,14,,"Cape Town, South Africa / Seattle, WA"
2,0,"Brown, Mr. Thomas William Solomon",104,0,60,1,1,1,1,29750,39.0,2,,S,,,"Cape Town, South Africa / Seattle, WA"
2,1,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",104,1,40,1,1,1,1,29750,39.0,2,,S,14,,"Cape Town, South Africa / Seattle, WA"
2,1,"Bryhl, Miss. Dagmar Jenny Ingeborg",105,1,20,1,1,0,0,236853,26.0,1,,S,12,,"Skara, Sweden / Rockford, IL"
2,0,"Bryhl, Mr. Kurt Arnold Gottfrid",105,0,25,1,1,0,0,236853,26.0,1,,S,,,"Skara, Sweden / Rockford, IL"
2,1,"Buss, Miss. Kate",110,1,36,0,0,0,0,27849,13.0,1,,S,9,,"Sittingbourne, England / San Diego, CA"
2,0,"Butler, Mr. Reginald Fenton",111,0,25,0,0,0,0,234686,13.0,1,,S,,97,"Southsea, Hants"
2,0,"Byles, Rev. Thomas Roussel Davids",113,0,42,0,0,0,0,244310,13.0,1,,S,,,London
2,1,"Bystrom, Mrs. (Karolina)",114,1,42,0,0,0,0,236852,13.0,1,,S,,,"New York, NY"
2,1,"Caldwell, Master. Alden Gates",118,0,0.8333,0,0,2,1,248738,29.0,1,,S,13,,"Bangkok, Thailand / Roseville, IL"
2,1,"Caldwell, Mr. Albert Francis",118,0,26,1,1,1,1,248738,29.0,1,,S,13,,"Bangkok, Thailand / Roseville, IL"
2,1,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",118,1,22,1,1,1,1,248738,29.0,1,,S,13,,"Bangkok, Thailand / Roseville, IL"
2,1,"Cameron, Miss. Clear Annie",120,1,35,0,0,0,0,F.C.C. 13528,21.0,1,,S,14,,"Mamaroneck, NY"
2,0,"Campbell, Mr. William",121,0,,0,0,0,0,239853,0.0,1,,S,,,Belfast
2,0,"Carbines, Mr. William",126,0,19,0,0,0,0,28424,13.0,1,,S,,18,"St Ives, Cornwall / Calumet, MI"
2,0,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",131,1,44,1,1,0,0,244252,26.0,1,,S,,,London
2,0,"Carter, Rev. Ernest Courtenay",131,0,54,1,1,0,0,244252,26.0,1,,S,,,London
2,0,"Chapman, Mr. Charles Henry",139,0,52,0,0,0,0,248731,13.5,1,,S,,130,"Bronx, NY"
2,0,"Chapman, Mr. John Henry",139,0,37,1,1,0,0,SC/AH 29037,26.0,1,,S,,17,"Cornwall / Spokane, WA"
2,0,"Chapman, Mrs. John Henry (Sara Elizabeth Lawry)",139,1,29,1,1,0,0,SC/AH 29037,26.0,1,,S,,,"Cornwall / Spokane, WA"
2,1,"Christy, Miss. Julie Rachel",148,1,25,1,1,1,1,237789,30.0,1,,S,12,,London
2,1,"Christy, Mrs. (Alice Frances)",148,1,45,0,0,2,1,237789,30.0,1,,S,12,,London
2,0,"Clarke, Mr. Charles Valentine",151,0,29,1,1,0,0,2003,26.0,1,,S,,,"England / San Francisco, CA"
2,1,"Clarke, Mrs. Charles V (Ada Maria Winfield)",151,1,28,1,1,0,0,2003,26.0,1,,S,14,,"England / San Francisco, CA"
2,0,"Coleridge, Mr. Reginald Charles",158,0,29,0,0,0,0,W./C. 14263,10.5,1,,S,,,"Hartford, Huntingdonshire"
2,0,"Collander, Mr. Erik Gustaf",159,0,28,0,0,0,0,248740,13.0,1,,S,,,"Helsinki, Finland Ashtabula, Ohio"
2,1,"Collett, Mr. Sidney C Stuart",160,0,24,0,0,0,0,28034,10.5,1,,S,9,,"London / Fort Byron, NY"
2,1,"Collyer, Miss. Marjorie ""Lottie""",162,1,8,0,0,2,1,C.A. 31921,26.25,1,,S,14,,"Bishopstoke, Hants / Fayette Valley, ID"
2,0,"Collyer, Mr. Harvey",162,0,31,1,1,1,1,C.A. 31921,26.25,1,,S,,,"Bishopstoke, Hants / Fayette Valley, ID"
2,1,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",162,1,31,1,1,1,1,C.A. 31921,26.25,1,,S,14,,"Bishopstoke, Hants / Fayette Valley, ID"
2,1,"Cook, Mrs. (Selena Rogers)",168,1,22,0,0,0,0,W./C. 14266,10.5,1,F33,S,14,,Pennsylvania
2,0,"Corbett, Mrs. Walter H (Irene Colvin)",170,1,30,0,0,0,0,237249,13.0,1,,S,,,"Provo, UT"
2,0,"Corey, Mrs. Percy C (Mary Phyllis Elizabeth Miller)",171,1,,0,0,0,0,F.C.C. 13534,21.0,1,,S,,,"Upper Burma, India Pittsburgh, PA"
2,0,"Cotterill, Mr. Henry ""Harry""",174,0,21,0,0,0,0,29107,11.5,1,,S,,,"Penzance, Cornwall / Akron, OH"
2,0,"Cunningham, Mr. Alfred Fleming",183,0,,0,0,0,0,239853,0.0,1,,S,,,Belfast
2,1,"Davies, Master. John Morgan Jr",195,0,8,1,1,1,1,C.A. 33112,36.75,2,,S,14,,"St Ives, Cornwall / Hancock, MI"
2,0,"Davies, Mr. Charles Henry",195,0,18,0,0,0,0,S.O.C. 14879,73.5,2,,S,,,"Lyndhurst, England"
2,1,"Davies, Mrs. John Morgan (Elizabeth Agnes Mary White)",195,1,48,0,0,2,1,C.A. 33112,36.75,2,,S,14,,"St Ives, Cornwall / Hancock, MI"
2,1,"Davis, Miss. Mary",196,1,28,0,0,0,0,237668,13.0,1,,S,13,,"London / Staten Island, NY"
2,0,"de Brito, Mr. Jose Joaquim",868,0,32,0,0,0,0,244360,13.0,1,,S,,,"Portugal / Sau Paulo, Brazil"
2,0,"Deacon, Mr. Percy William",198,0,17,0,0,0,0,S.O.C. 14879,73.5,2,,S,,,
2,0,"del Carlo, Mr. Sebastiano",872,0,29,1,1,0,0,SC/PARIS 2167,27.7208,1,,C,,295,"Lucca, Italy / California"
2,1,"del Carlo, Mrs. Sebastiano (Argenia Genovesi)",872,1,24,1,1,0,0,SC/PARIS 2167,27.7208,1,,C,12,,"Lucca, Italy / California"
2,0,"Denbury, Mr. Herbert",202,0,25,0,0,0,0,C.A. 31029,31.5,1,,S,,,"Guernsey / Elizabeth, NJ"
2,0,"Dibden, Mr. William",206,0,18,0,0,0,0,S.O.C. 14879,73.5,2,,S,,,"New Forest, England"
2,1,"Doling, Miss. Elsie",213,1,18,0,0,1,1,231919,23.0,1,,S,,,Southampton
2,1,"Doling, Mrs. John T (Ada Julia Bone)",213,1,34,0,0,1,1,231919,23.0,1,,S,,,Southampton
2,0,"Downton, Mr. William James",218,0,54,0,0,0,0,28403,26.0,1,,S,,,"Holley, NY"
2,1,"Drew, Master. Marshall Brines",222,0,8,0,0,2,1,28220,32.5,1,,S,10,,"Greenport, NY"
2,0,"Drew, Mr. James Vivian",222,0,42,1,1,1,1,28220,32.5,1,,S,,,"Greenport, NY"
2,1,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",222,1,34,1,1,1,1,28220,32.5,1,,S,10,,"Greenport, NY"
2,1,"Duran y More, Miss. Asuncion",227,1,27,1,1,0,0,SC/PARIS 2149,13.8583,1,,C,12,,"Barcelona, Spain / Havana, Cuba"
2,1,"Duran y More, Miss. Florentina",227,1,30,1,1,0,0,SC/PARIS 2148,13.8583,1,,C,12,,"Barcelona, Spain / Havana, Cuba"
2,0,"Eitemiller, Mr. George Floyd",231,0,23,0,0,0,0,29751,13.0,1,,S,,,"England / Detroit, MI"
2,0,"Enander, Mr. Ingvar",238,0,21,0,0,0,0,236854,13.0,1,,S,,,"Goteborg, Sweden / Rockford, IL"
2,0,"Fahlstrom, Mr. Arne Jonas",243,0,18,0,0,0,0,236171,13.0,1,,S,,,"Oslo, Norway Bayonne, NJ"
2,0,"Faunthorpe, Mr. Harry",246,0,40,1,1,0,0,2926,26.0,1,,S,,286,"England / Philadelphia, PA"
2,1,"Faunthorpe, Mrs. Lizzie (Elizabeth Anne Wilkinson)",246,1,29,1,1,0,0,2926,26.0,1,,S,16,,
2,0,"Fillbrook, Mr. Joseph Charles",247,0,18,0,0,0,0,C.A. 15185,10.5,1,,S,,,"Cornwall / Houghton, MI"
2,0,"Fox, Mr. Stanley Hubert",258,0,36,0,0,0,0,229236,13.0,1,,S,,236,"Rochester, NY"
2,0,"Frost, Mr. Anthony Wood ""Archie""",264,0,,0,0,0,0,239854,0.0,1,,S,,,Belfast
2,0,"Funk, Miss. Annie Clemmer",266,1,38,0,0,0,0,237671,13.0,1,,S,,,"Janjgir, India / Pennsylvania"
2,0,"Fynney, Mr. Joseph J",268,0,35,0,0,0,0,239865,26.0,1,,S,,322,"Liverpool / Montreal, PQ"
2,0,"Gale, Mr. Harry",269,0,38,1,1,0,0,28664,21.0,1,,S,,,"Cornwall / Clear Creek, CO"
